stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,zone_id
17686,50212,צומת גשר הזיו, רחוב:4  עיר: מטה אשר רציף:   קומה:  ,33.045015,35.105930,0,,13112
17687,50213,שדרות הנשיא בן צבי/הנגב, רחוב:שדרות הנשיא בן צבי 17 עיר: נהריה רציף:   קומה:  ,33.005605,35.105466,0,,9100
17689,50215,אכזיב/מולר, רחוב:4  עיר: מטה אשר רציף:   קומה:  ,33.040628,35.106329,0,,13115
17690,50216,רבי עקיבא/דרך סטרומה, רחוב:רבי עקיבא  עיר: נהריה רציף:   קומה:  ,33.010432,35.106263,0,,9100
17691,50217,בית ספר שדה אכזיב, רחוב:4  עיר: מטה אשר רציף:   קומה:  ,33.059280,35.105366,0,,13101
17692,50218,בית ספר שדה אכזיב, רחוב:4  עיר: מטה אשר רציף:   קומה:  ,33.059933,35.105924,0,,13099
17693,50219,דרך השיירה/רמב''ם, רחוב:דרך השיירה 10 עיר: נהריה רציף:   קומה:  ,33.008996,35.106548,0,,9100
17694,50220,דרך השיירה/רמב''ם, רחוב:דרך השיירה 13 עיר: נהריה רציף:   קומה:  ,33.008809,35.106368,0,,9100
17696,50222,זרזיר/מסגד, רחוב:השלום  עיר: זרזיר רציף:   קומה:  ,32.730676,35.225384,0,,975
17698,50225,אכזיב/מולר, רחוב:4  עיר: מטה אשר רציף:   קומה:  ,33.042225,35.106693,0,,13114
17699,50226,יהודה המכבי/דבורה, רחוב:יהודה המכבי 30 עיר: נהריה רציף:   קומה:  ,33.025179,35.106227,0,,9100
17700,50227,טרומפלדור/י''ד ליל הגשרים, רחוב:טרומפלדור 38 עיר: נהריה רציף:   קומה:  ,33.019046,35.107515,0,,9100
17703,50230,הזמיר/נשר, רחוב:הזמיר 16 עיר: נהריה רציף:   קומה:  ,33.002396,35.108735,0,,9100
17705,50232,מצפה ראש-הנקרה, רחוב:  עיר: מטה אשר רציף:   קומה:  ,33.092707,35.107023,0,,1858
17706,50233,צומת גבעת אלה, רחוב:השלום  עיר: זרזיר רציף:   קומה:  ,32.724372,35.220539,0,,975
17707,50234,החלוץ/מבצע חירם, רחוב:החלוץ 4 עיר: נהריה רציף:   קומה:  ,33.020969,35.108593,0,,9100
17708,50236,יהודה המכבי/יוחנן, רחוב:יהודה המכבי  עיר: נהריה רציף:   קומה:  ,33.025380,35.108651,0,,9100
17710,50242,שדרות הנשיא בן צבי/מכבי אש, רחוב:שדרות הנשיא בן צבי  עיר: נהריה רציף:   קומה:  ,33.008263,35.108987,0,,9100
17711,50244,החלוץ/יהודה המכבי, רחוב:החלוץ 24 עיר: נהריה רציף:   קומה:  ,33.022779,35.109202,0,,9100
17712,50245,הזמיר/נחליאלי, רחוב:הזמיר 32 עיר: נהריה רציף:   קומה:  ,33.004054,35.109297,0,,9100
17716,50251,מרכז קליטה, רחוב:4  עיר: מטה אשר רציף:   קומה:  ,33.085308,35.109564,0,,13095
17717,50252,חג'אג'רה ג, רחוב:2  עיר: כעביה טבאש חג'אג'רה רציף:   קומה:  ,32.744948,35.196645,0,,978
17718,50253,חג'אג'רה ד'/בית ספר יסודי, רחוב:1  עיר: עמק יזרעאל רציף:   קומה:  ,32.743566,35.197470,0,,1840
17719,50254,מסעף לימן, רחוב:4  עיר: מטה אשר רציף:   קומה:  ,33.065573,35.110017,0,,13097
17720,50256,מסעף לימן, רחוב:4  עיר: מטה אשר רציף:   קומה:  ,33.064932,35.109419,0,,13098
17721,50257,שד. הנשיא בן צבי/דרך הזיתים, רחוב:שדרות הנשיא בן צבי  עיר: נהריה רציף:   קומה:  ,33.008813,35.110688,0,,9100
17722,50258,צומת בצת, רחוב:4  עיר: מטה אשר רציף:   קומה:  ,33.067573,35.111495,0,,13091
17723,50259,צומת בצת, רחוב:4  עיר: מטה אשר רציף:   קומה:  ,33.067102,35.111030,0,,13092
17724,50263,שד. הנשיא בן צבי/דרך הזיתים, רחוב:שדרות הנשיא בן צבי  עיר: נהריה רציף:   קומה:  ,33.008707,35.110916,0,,9100
17725,50265,מסעף ראש הנקרה, רחוב:4  עיר: כפר ראש הנקרה רציף:   קומה:  ,33.082516,35.113295,0,,13087
17727,50267,צומת בצת, רחוב:899  עיר: מטה אשר רציף:   קומה:  ,33.074953,35.116499,0,,11312
17729,50269,צומת בצת, רחוב:4  עיר: מטה אשר רציף:   קומה:  ,33.074502,35.115303,0,,13090
17730,50270,צומת בצת, רחוב:4  עיר: מטה אשר רציף:   קומה:  ,33.075699,35.115593,0,,13089
17734,50274,בית חולים ממשלתי, רחוב:89  עיר: מטה אשר רציף:   קומה:  ,33.007959,35.116582,0,,1858
17735,50275,בית חולים ממשלתי, רחוב:89  עיר: מטה אשר רציף:   קומה:  ,33.007588,35.117857,0,,1858
17736,50281,מסעף בן עמי, רחוב:89  עיר: מטה אשר רציף:   קומה:  ,33.007725,35.119804,0,,11396
17737,50283,מסעף בן עמי, רחוב:89  עיר: מטה אשר רציף:   קומה:  ,33.007749,35.119263,0,,1858
17738,50285,מסעף בן עמי, רחוב:89  עיר: מטה אשר רציף:   קומה:  ,33.008172,35.120470,0,,11395
17739,50287,מסעף בצת, רחוב:899  עיר: מטה אשר רציף:   קומה:  ,33.075848,35.129437,0,,11310
17740,50288,מסעף בצת, רחוב:899  עיר: מטה אשר רציף:   קומה:  ,33.075914,35.130449,0,,11309
17743,50293,כעבייה א'/כניסה, רחוב:אלרחמה 4 עיר: כעביה טבאש חג'אג'רה רציף:   קומה:  ,32.747403,35.187607,0,,978
17744,50294,מסעף נתיב השיירה, רחוב:  עיר: נתיב השיירה רציף:   קומה:  ,32.997526,35.139741,0,,792
17746,50296,מרכז תחבורה/שלומי, רחוב:החורשה  עיר: שלומי רציף:   קומה:  ,33.076023,35.143103,0,,11305
17747,50297,צומת כברי, רחוב:89  עיר: מטה אשר רציף:   קומה:  ,33.016548,35.141832,0,,11394
17748,50298,פארק תעשיה קדמת, רחוב:77  עיר: הגליל התחתון רציף:   קומה:  ,32.789132,35.470369,0,,1819
17749,50299,מסעף שלומי מערב, רחוב:הרב עוזיאל 2 עיר: שלומי רציף:   קומה:  ,33.074910,35.142575,0,,812
17750,50300,מסעף שלומי מערב, רחוב:899  עיר: שלומי רציף:   קומה:  ,33.075670,35.142020,0,,11304
17753,50304,הרב עוזיאל/זאב ז'בוטינסקי, רחוב:הרב עוזיאל 7 עיר: שלומי רציף:   קומה:  ,33.073851,35.142712,0,,812
17754,50306,הרב עוזיאל/הרב חזן, רחוב:הרב עוזיאל 15 עיר: שלומי רציף:   קומה:  ,33.072246,35.143029,0,,812
17756,50309,צומת כברי, רחוב:70  עיר: מטה אשר רציף:   קומה:  ,33.017105,35.142753,0,,12024
17758,50312,מסעף נתיב השיירה, רחוב:  עיר: נתיב השיירה רציף:   קומה:  ,32.999405,35.142507,0,,792
17760,50314,הרב עוזיאל/ששת הימים, רחוב:הרב עוזיאל  עיר: שלומי רציף:   קומה:  ,33.070278,35.144879,0,,812
17761,50315,צומת כברי, רחוב:89  עיר: מטה אשר רציף:   קומה:  ,33.016410,35.143791,0,,11393
17764,50319,מסעף שייח' דנון, רחוב:70  עיר: מטה אשר רציף:   קומה:  ,32.991714,35.144294,0,,12028
17767,50322,הרב עוזיאל/אלבז, רחוב:הרב עוזיאל 33 עיר: שלומי רציף:   קומה:  ,33.070271,35.145016,0,,812
17769,50324,כברי/כניסה, רחוב:  עיר: כברי רציף:   קומה:  ,33.018083,35.142793,0,,576
17770,50325,צומת כליל, רחוב:70  עיר: מטה אשר רציף:   קומה:  ,32.988112,35.146097,0,,12032
17771,50326,צומת כליל, רחוב:70  עיר: מטה אשר רציף:   קומה:  ,32.989130,35.145755,0,,12033
17772,50327,הרב עוזיאל/נתן אלבז, רחוב:הרב עוזיאל 43 עיר: שלומי רציף:   קומה:  ,33.070578,35.146409,0,,812
17773,50328,הנשיא וייצמן/שז''ר, רחוב:הנשיא וייצמן 4 עיר: טבריה רציף:   קומה:  ,32.780076,35.517595,0,,6700
17775,50330,הרב עוזיאל/הרב חזן, רחוב:הרב עוזיאל 51 עיר: שלומי רציף:   קומה:  ,33.071026,35.147761,0,,812
17776,50331,הרב עוזיאל/הרב חזן, רחוב:הרב עוזיאל 56 עיר: שלומי רציף:   קומה:  ,33.070898,35.147660,0,,812
17777,50332,מחלף טורען, רחוב:יציאה לכביש 77  עיר: טורעאן רציף:   קומה:  ,32.764086,35.376803,0,,11824
17785,50342,צומת חניתה, רחוב:899  עיר: שלומי רציף:   קומה:  ,33.072543,35.149856,0,,11303
17786,50343,צומת חניתה, רחוב:יער חניתה  עיר: שלומי רציף:   קומה:  ,33.073232,35.149711,0,,812
17787,50344,מסעף בית העמק, רחוב:70  עיר: מטה אשר רציף:   קומה:  ,32.969641,35.150440,0,,12038
17788,50345,מסעף בית העמק, רחוב:70  עיר: מטה אשר רציף:   קומה:  ,32.969443,35.149968,0,,12039
17789,50346,מסעף מצובה, רחוב:70  עיר: מטה אשר רציף:   קומה:  ,33.061677,35.150532,0,,12014
17790,50347,מסעף מצובה, רחוב:70  עיר: מטה אשר רציף:   קומה:  ,33.061701,35.150636,0,,12015
17791,50349,מסעף עבדון, רחוב:8911  עיר: מטה אשר רציף:   קומה:  ,33.042890,35.150877,0,,11332
17793,50351,מסעף עמקה, רחוב:70  עיר: מטה אשר רציף:   קומה:  ,32.981443,35.150955,0,,12030
17794,50352,מסעף עבדון, רחוב:  עיר: מטה אשר רציף:   קומה:  ,33.043159,35.151200,0,,1858
17795,50353,מסעף עמקה, רחוב:70  עיר: מטה אשר רציף:   קומה:  ,32.980218,35.150926,0,,12034
17796,50354,מסעף מצובה, רחוב:70  עיר: שלומי רציף:   קומה:  ,33.060441,35.150853,0,,12016
17797,50355,מסעף בית העמק, רחוב:70  עיר: מטה אשר רציף:   קומה:  ,32.970165,35.151142,0,,12037
17799,50357,מסעף עמקה, רחוב:70  עיר: מטה אשר רציף:   קומה:  ,32.972562,35.151808,0,,12036
17801,50359,דרור/רקפת, רחוב:החורשה  עיר: שלומי רציף:   קומה:  ,33.079051,35.153938,0,,812
17803,50361,מסעף אבו סנאן, רחוב:  עיר: אבו סנאן רציף:   קומה:  ,32.960861,35.154956,0,,14017
17804,50362,משתלת כברי, רחוב:89  עיר: מטה אשר רציף:   קומה:  ,33.015892,35.155003,0,,11392
17805,50363,משתלת כברי, רחוב:89  עיר: מטה אשר רציף:   קומה:  ,33.015582,35.156376,0,,11391
17806,50364,אלג'בל ב, רחוב:301 91 עיר: יפיע רציף:   קומה:  ,32.691723,35.280748,0,,499
17807,50365,כניסה לשכונת א שמאלי, רחוב:301 66 עיר: יפיע רציף:   קומה:  ,32.690241,35.277325,0,,499
17808,50366,אבו סנאן סולטאן באשא א, רחוב:סולטאן אל אטרש  עיר: אבו סנאן רציף:   קומה:  ,32.961092,35.156180,0,,473
17809,50367,301/303, רחוב:301 13 עיר: יפיע רציף:   קומה:  ,32.686623,35.276416,0,,499
17811,50369,מצובה, רחוב:דרך הזיתים  עיר: מצובה רציף:   קומה:  ,33.063113,35.158223,0,,325
17812,50370,201/221, רחוב:201 50 עיר: יפיע רציף:   קומה:  ,32.678002,35.274031,0,,499
17813,50371,מסעף כפר יאסיף צפון, רחוב:70  עיר: כפר יאסיף רציף:   קומה:  ,32.957852,35.158212,0,,12057
17815,50374,אבו סנאן סולטאן באשא ג, רחוב:סולטאן אל אטרש  עיר: אבו סנאן רציף:   קומה:  ,32.959740,35.163092,0,,473
17816,50375,עמקה ג, רחוב:  עיר: עמקה רציף:   קומה:  ,32.976153,35.163419,0,,708
17817,50376,201/418, רחוב:201 21 עיר: יפיע רציף:   קומה:  ,32.680742,35.274725,0,,499
17818,50377,אבו סנאן סולטאן באשא ד, רחוב:סולטאן אל אטרש  עיר: אבו סנאן רציף:   קומה:  ,32.959667,35.164851,0,,473
17820,50379,301/323, רחוב:301 68 עיר: יפיע רציף:   קומה:  ,32.690155,35.277492,0,,499
17821,50380,רח 110/מרכז מסחרי, רחוב:110  עיר: אבו סנאן רציף:   קומה:  ,32.958719,35.165182,0,,473
17822,50381,מרפאה לפיזיותרפיה, רחוב:506 4 עיר: יפיע רציף:   קומה:  ,32.692259,35.280917,0,,499
17823,50382,רחוב 515/כיכר, רחוב:515  עיר: עמק יזרעאל רציף:   קומה:  ,32.695164,35.281953,0,,1840
17824,50383,החורש, רחוב:5104 29 עיר: נצרת רציף:   קומה:  ,32.694173,35.282739,0,,7300
17825,50384,קופת חולים מאוחדת, רחוב:5104 7 עיר: נצרת רציף:   קומה:  ,32.693593,35.284422,0,,7300
17827,50389,כאוכב ה'/יציאה, רחוב:  עיר: כאוכב אבו אל היגא רציף:   קומה:  ,32.833388,35.247594,0,,505
17828,50390,צומת כאוכב, רחוב:784  עיר: משגב רציף:   קומה:  ,32.837056,35.248290,0,,11774
17829,50391,צומת כאוכב, רחוב:784  עיר: משגב רציף:   קומה:  ,32.836747,35.249515,0,,11773
17831,50396,בית ספר יסודי אלמחבה, רחוב:105  עיר: אבו סנאן רציף:   קומה:  ,32.961390,35.169909,0,,473
17832,50397,צומת געתון, רחוב:8833  עיר: מטה אשר רציף:   קומה:  ,33.015197,35.171175,0,,11423
17833,50399,צומת געתון, רחוב:89  עיר: מטה אשר רציף:   קומה:  ,33.015892,35.170430,0,,11390
17834,50400,צומת געתון, רחוב:89  עיר: מטה אשר רציף:   קומה:  ,33.015799,35.171924,0,,11388
17836,50402,חניתה, רחוב:  עיר: חניתה רציף:   קומה:  ,33.087456,35.173137,0,,280
17838,50404,כיכר הזית/הגפן, רחוב:  עיר: עבדון רציף:   קומה:  ,33.048337,35.180421,0,,892
17839,50405,נווה זיו מרכז, רחוב:דרך התמר  עיר: נווה זיו רציף:   קומה:  ,33.027538,35.181676,0,,1314
17840,50407,צומת אדמית, רחוב:899  עיר: מעלה יוסף רציף:   קומה:  ,33.073417,35.183933,0,,11300
17841,50408,צומת אדמית, רחוב:899  עיר: מעלה יוסף רציף:   קומה:  ,33.073253,35.184248,0,,11299
17842,50409,צומת אדמית/8993, רחוב:8993  עיר: מעלה יוסף רציף:   קומה:  ,33.073713,35.184794,0,,11262
17843,50410,יערה א, רחוב:  עיר: יערה רציף:   קומה:  ,33.068091,35.190176,0,,795
17845,50412,מסעף יערה, רחוב:  עיר: יערה רציף:   קומה:  ,33.068841,35.191969,0,,795
17846,50414,מסעף יערה, רחוב:899  עיר: מעלה יוסף רציף:   קומה:  ,33.068697,35.193369,0,,11295
17847,50415,מסעף יערה, רחוב:899  עיר: מעלה יוסף רציף:   קומה:  ,33.069187,35.193122,0,,11293
17848,50417,חרבת אדמית 1, רחוב:8993  עיר: מטה אשר רציף:   קומה:  ,33.081648,35.201888,0,,11260
17849,50418,חרבת אדמית, רחוב:8993  עיר: מטה אשר רציף:   קומה:  ,33.081745,35.201848,0,,11261
17850,50419,מסעף יחיעם, רחוב:8833  עיר: מטה אשר רציף:   קומה:  ,33.006290,35.205227,0,,11422
17851,50420,מסעף יחיעם, רחוב:  עיר: מטה אשר רציף:   קומה:  ,33.005814,35.205848,0,,1858
17852,50421,מסעף געתון, רחוב:8833  עיר: מטה אשר רציף:   קומה:  ,33.006395,35.207488,0,,11420
17853,50422,קאנא אלג'ליל, רחוב:754  עיר: כפר כנא רציף:   קומה:  ,32.750769,35.340495,0,,509
17856,50425,מסעף געתון, רחוב:8833  עיר: מטה אשר רציף:   קומה:  ,33.006856,35.208938,0,,11419
17857,50426,מסעף געתון, רחוב:8833  עיר: מטה אשר רציף:   קומה:  ,33.006848,35.209073,0,,11418
17859,50428,חרבת אדמית 2, רחוב:8993  עיר: מטה אשר רציף:   קומה:  ,33.081410,35.210107,0,,11259
17861,50430,אדמית מרכז, רחוב:  עיר: אדמית רציף:   קומה:  ,33.079481,35.211363,0,,1068
17865,50434,ג'בל ח'ויח'ה, רחוב:  עיר: כפר כנא רציף:   קומה:  ,32.744050,35.347770,0,,509
17866,50435,מסעף יחיעם, רחוב:  עיר: יחיעם רציף:   קומה:  ,32.997687,35.216439,0,,409
